"ASX code","Company name","Listing date","GICs industry group","Market Cap"
"ZAG","ZULEIKA GOLD LIMITED","2010-08-23","Materials",16130142
"ZBT","ZEBIT INC.","2020-10-26","Retailing",17034338
"ZEL","Z ENERGY LIMITED.","2013-08-19","Energy",1759211763
"ZEO","ZEOTECH LIMITED","2009-10-16","Materials",103354252
"ZER","ZETA RESOURCES LIMITED","2013-06-12","Not Applic",254563541
"ZEU","ZEUS RESOURCES LIMITED","2013-01-21","Energy","N/A"
"ZGL","ZICOM GROUP LIMITED","1970-11-12","Capital Goods",18946206
"ZIM","ZIMPLATS HOLDINGS LIMITED","1998-10-15","Materials",2577921694
"ZLD","ZELIRA THERAPEUTICS LIMITED","2003-07-28","Pharmaceuticals, Biotechnology & Life Sciences",46314032
"ZMI","ZINC OF IRELAND NL","2007-09-18","Materials",8986134
"ZMM","ZIMI LIMITED","2007-09-10","Technology Hardware & Equipment",9799194
"ZNC","ZENITH MINERALS LIMITED","2007-05-29","Materials",123805496
"ZNO","ZOONO GROUP LIMITED","1988-07-21","Materials",49923512
